sentences,business_id,review_id,sentence_id,sentiment
"very happy to see this offering, as i am allergic to oranges, so i normally avoid mimosas.",ePt0qmZgU-fjqMoM1M2U3Q,WkkH6VsvzPzD3-ZhzlUw7Q,12,
https://www.yelp.com/user_local_photos?select=dvlvawtrbwqmlson4r2zfq&userid=m9rrm6eo5ybklkmg5qiipa love that the veggies included can be omitted and substituted according to food issues/allergies.,ePt0qmZgU-fjqMoM1M2U3Q,WkkH6VsvzPzD3-ZhzlUw7Q,19,
also love that tottie's offers steamed egg noodles as an additional side for someone like me who is allergic to rice.,ePt0qmZgU-fjqMoM1M2U3Q,WkkH6VsvzPzD3-ZhzlUw7Q,20,
"i've decided to stay away from crab this year, as the last time i had it, my allergy symptoms were worse.",ePt0qmZgU-fjqMoM1M2U3Q,WkkH6VsvzPzD3-ZhzlUw7Q,26,
i order gluten free as i have celiac disease and they always prepare my food safely.,k-drEjxKmfqllwfY90STfA,iG10rj2m-7SXGnrV5G3niA,2,
the selection is big enough and we were able to accommodate a colleague who is vegetarian and have nuts and seafood allergies.,5nyKUHibR4GCs6ojVljFdA,LkCzhDAw8AKvrF-TFd8B0Q,9,
- they have gluten gree soy sauce!,5nyKUHibR4GCs6ojVljFdA,YbJ_ZN8jU3FJctzo8ttuxg,20,
great margaritas and gluten free friendly selections.,ibf4xvHWD4t1DOOZhidHBg,ffJlPyjBQpm95auhhQT_4A,1,
"however, my 2-star rating comes from server's knowledge of the food menu and food allergies.",ibf4xvHWD4t1DOOZhidHBg,FpCgeAmHjxjw1P_pGa4_aQ,2,
"i am gluten free (celiac, not just a life choice) and i acknowledge that not all of my favorite restaurants will be able to accommodate my needs.",ibf4xvHWD4t1DOOZhidHBg,FpCgeAmHjxjw1P_pGa4_aQ,3,
"our first visit: ""yes our menu is very gluten free.",ibf4xvHWD4t1DOOZhidHBg,FpCgeAmHjxjw1P_pGa4_aQ,12,
"4th: ""oh, yeah pretty much nothing is gluten free.",ibf4xvHWD4t1DOOZhidHBg,FpCgeAmHjxjw1P_pGa4_aQ,18,
the aioli is not gluten free.,ibf4xvHWD4t1DOOZhidHBg,FpCgeAmHjxjw1P_pGa4_aQ,19,
"i get that it's a ""pain"" when someone has food allergies or special requests.",ibf4xvHWD4t1DOOZhidHBg,FpCgeAmHjxjw1P_pGa4_aQ,30,
"what i love: their bakery (awesome gluten-free muffins & chocolate chunk cookies in addition to other baked goodies); their funky, americana decor & gift shop; outdoor patio seating; full-service car wash.",6nKR80xEGHYf2UxAe_Cu_g,J4R5Tv58ZclCzlIXc3nK9g,0,
for some reason she thought it was a good idea to make fun of my guest about having food allergies.,6nKR80xEGHYf2UxAe_Cu_g,OP15xxOMFmA84YY262ys0w,2,
"they had a variety of other desserts that did tempt me - a bourbon pecan tart, a s'mores bar, along with various macaroons and additional cookies (some of which looked to be gluten free!)",6nKR80xEGHYf2UxAe_Cu_g,X-q6batyHeN1jpDT84D4GQ,19,
i called and orders food and specifically told the young lady on the phone that i was allergic to peanuts.,ZhLSAiRj9kANxf8m2SBfRA,fenPpOLnUSXqd06ufujj8w,1,
"i also appreciate that they took my peanut allergy seriously and listened to me when i stressed, no nuts.",ZhLSAiRj9kANxf8m2SBfRA,OSoyod7mosWZA774MLqBMw,7,
good pizza and the fact that they have gluten free crust now is awesome.,SX5NA-yKCGR234vV1eaxZA,nmDViK39u-1JJ9UoTbohNw,0,
"i can't try a lot due to my tomato allergy, and i do not trust the service in the restaurant enough to try to navigate the whole - ""please let the kitchen know of my allergy, so no cross contaimination"" speech, because i will end up dead.",Ktia9NJfvxVxTLVcEnw9zQ,jOHCbcDtIh5POj1YzA85rw,3,
anna pays extra special attention to the fact i am allergic to tomatoes and not one tomato has shown up on the trays.,Ktia9NJfvxVxTLVcEnw9zQ,jOHCbcDtIh5POj1YzA85rw,11,
this restaurant was able to accommodate my gluten intolerance by replacing bread with crackers and sliced cucumbers.,SHFlELFcEcAOJv_fTAKChQ,UmhnyhfTEbwgKYn1hMjBRw,0,
not a ton of options but everything i ate was delicious... now if only they could buy some gluten free bacon for the brussels sprouts! (,SHFlELFcEcAOJv_fTAKChQ,UmhnyhfTEbwgKYn1hMjBRw,1,
"however, in 2009, my friend ordered a gluten free and sugar free cake from baker wee which turned out better than i expected.",M0yfSpeDaYTPEnLjw_0g_g,YH9oaK0TLRC4vUmBIrDPYQ,14,
"we made noted changes on the baker wee receipt, including gluten free, pumpkins instead of roses in the corners, gold fairy dust, gold cake board, etc.",M0yfSpeDaYTPEnLjw_0g_g,J_Snfld1IC_WnHN6bTNXpA,7,
and who knows if it was even gluten free as the texture was not like the previous gluten free cakes we've ordered from them.,M0yfSpeDaYTPEnLjw_0g_g,J_Snfld1IC_WnHN6bTNXpA,12,
if you don't have a jerk boyfriend who is allergic to asian i would highly recommmend going here.,44YFU284Z3KDEy25QyVoUw,WwAVyQ7HYK_t-QORQRXXtQ,2,
"and lastly, if you are to eat one thing here, maybe even one last thing for your entire lifetime, let it be the kowloon style crab..unless you're allergic to shellfish or something.",44YFU284Z3KDEy25QyVoUw,0ijiJ_q7weSOPeiTRQ0e3g,11,
went with 3 other people two of which are gluten dairy free.,aSC-WLyJptVpziJpR98Ykg,USCi7nY9dOb9IrmP34RGUg,0,
they are also very accommodating when you inform them of an allergy.,487ZwV1pjttfx_kdqtIl3Q,dJg-JFSRJ6A7HjZIVXN_8A,2,
"due to food allergies, i couldn't try the chicken salad sandwich, but suffice it to say, the aunt who'd requested it ate almost the entire thing (only half of the sandwich is pictured; the other half was in her hands!).",jb7pFtM4J5Hu9tCaoGxnRQ,Ru9e3uC2MeuTFepb4onK4g,15,
not many places deliver gluten free food that taste so good and is so good.,1f7AEcZfKF7F4hvehrUqaw,ZNPJ-ysXkvuv2cK3rZ9HZg,1,
they were more then helpful on the phone listing all there gluten free options.,1f7AEcZfKF7F4hvehrUqaw,ZNPJ-ysXkvuv2cK3rZ9HZg,2,
"they have a small kids menu, and gluten free options, so i figured what the heck, why not?",1f7AEcZfKF7F4hvehrUqaw,JAvUXOrY56OHF9jrw8Zr5Q,6,
"if you're coming here for some gluten free pancakes based on the reviews on gluten free websites, the companies website, etc.",_MVSmAYSl4RkgXBg5e8JaQ,oViR3_7ewzkaDU4KkkOgSQ,1,
"while this chain of restaurants does offer a wide variety of gluten free pancake options, this particular location has a different menu than other locations, which includes no gluten free choices.",_MVSmAYSl4RkgXBg5e8JaQ,oViR3_7ewzkaDU4KkkOgSQ,3,
"the pancake house had the audacity to switch their oil to peanut oil, thus alienating those who have the most common food allergy in the world.",_MVSmAYSl4RkgXBg5e8JaQ,trvxZhbN5AuCpnz4GzZ3IQ,1,
no gluten free options.,_MVSmAYSl4RkgXBg5e8JaQ,qnKuuVPeUfwyyL7SeQOKPg,2,
"according to the waitress, ""the owner does not believe in gluten free"".",_MVSmAYSl4RkgXBg5e8JaQ,qnKuuVPeUfwyyL7SeQOKPg,3,
also of note are the gluten free pancakes and other offerings (a rare gem).,_MVSmAYSl4RkgXBg5e8JaQ,M-TTVKJfuLkkCbp46IdHcQ,4,
"i'm a celiac and the cook carelessly made my food with wheat and i was informed after i ate half my meal... never come here with an allergy, the cooks apparently ""don't read the tickets"" according to the manager.",hDD6-yk1yuuRIvfdtHsISg,x8QVUqjaV8_vzgX6z2h3MA,0,
excellent gluten free thin crust pizza.,cZxjPy4OrqJKscmCypDFoQ,kzw6DUBMkHOtj1P97Da0UQ,0,
once again another ramen house coming up as a gluten-free noodle house however when i call they have not one thing on their menu that is gluten-free what in the world is going on?,z2CVPfaG8C_rydUZCcsqbw,_oDSbZ32zdErjxykrQzQcQ,0,
"if you can't eat gluten, i'd avoid this place (in the same way you avoid gluten).",_j2EtQtgLuXGRBfbM5YwZA,Z9bGgfbOTSwGKi2R7TyAeQ,0,
i incorrectly assumed i could get a decent gluten-free meal here.,_j2EtQtgLuXGRBfbM5YwZA,Z9bGgfbOTSwGKi2R7TyAeQ,1,
maybe their breaded deep fried gluten food is yummy.,_j2EtQtgLuXGRBfbM5YwZA,Z9bGgfbOTSwGKi2R7TyAeQ,15,
my friend is on a gluten free regime.,_j2EtQtgLuXGRBfbM5YwZA,kOwKmeq8OVutXqPyUzkpDw,17,
"as i'm a nursing mother, my son had a dairy allergy so i have to be careful about what i eat.",sOYsxYYFl03PhHmz_rBDZQ,UKmLA4hFLVnq9SFk4WZJqg,4,
"not only was i furious about the kitchen mistake, but i also got an allergic reaction a few minutes after that bite!",sOYsxYYFl03PhHmz_rBDZQ,P-em3T0Clk2WRIDAfHLLPQ,7,
"luckily for the restaurant, the allergic reaction was not bad, otherwise i would have taken legal actions.",sOYsxYYFl03PhHmz_rBDZQ,P-em3T0Clk2WRIDAfHLLPQ,12,
"i was a bit irritated that the bruschetta on the menu did not state that it had seafood in it, as one of my friends is severely allergic to seafood.",sOYsxYYFl03PhHmz_rBDZQ,NlNJwMk2l9ShPddaBAFmhA,5,
also one of the few places i've found in vegas with gluten free buns!,LtXy1VinKWfuLFslVarKRw,XnNoPks65yPts7s2D1X5hA,2,
they also have gluten free options!!!!,LtXy1VinKWfuLFslVarKRw,elQkazQT-r1TpEYLyNwTng,2,
the food: i was really surprised to see that they had gluten free buns!,LtXy1VinKWfuLFslVarKRw,elQkazQT-r1TpEYLyNwTng,5,
they have an extensive vegetarian/vegan/gluten free/paleo menu and their online tool really allows you to see how their food is prepared and acts as a good guide to determine what fits your needs.,BgthHqiXot2s4Sd_xcI6DQ,qf3thnr2vx1z1FRfhwOanw,0,
"when i started this review, i was going to give 4 stars but then i remembered that they took extra care to accommodate some friends who have various food allergies, including gluten.",Ul6JwluSTm12PVDIqnNaTg,2JDzecjzRKY6q0B-ys9usw,7,
one friend called ahead about his allergies and the chef and waiter marked up a menu with which dishes that he could order.,Ul6JwluSTm12PVDIqnNaTg,2JDzecjzRKY6q0B-ys9usw,8,
"i have food allergies, so it's never a fun surprise to get served something i can't eat and those descriptions could have made our experience better.",g8oxQ1Ji9mr9PMjhEfaWSg,4ushUXrP4Gjxj6MQBxRvHA,6,
she didn't want the tomato jam (she's allergic to tomatoes) and she wanted hers cooked medium well.,dM_bvkmRli5sbvSik_uDMw,uj_VC-5WsRa9fhD0j6PYyw,12,
my homie is breaking out (tomato allergy) and i'm just over the burger.,dM_bvkmRli5sbvSik_uDMw,uj_VC-5WsRa9fhD0j6PYyw,28,
she bit into it and within minutes had an allergic reaction.,dM_bvkmRli5sbvSik_uDMw,p5_2nIggt9lVIFzQ0cXpCw,19,
gluten free injera bread available!!!!,KUlm5OuKYJ6nGj0EUwcY9w,DF4bERdj4zVDC4ntoZzwzg,1,
people with allergies beware.,KUlm5OuKYJ6nGj0EUwcY9w,HFQxBBsmhmFADBaqld2-8A,13,
"bonus points: the first time i came here, i brought a friend who is extremely allergic to incense.",KUlm5OuKYJ6nGj0EUwcY9w,Ap_khaWqL7QAquPgCVqoUQ,8,
"i'm allergic but i tried the peanuts, they were tasty and salty.",Os1n1_idfw9vv9kwULGJnQ,ya3iFCamuGi8ekBWiVJyNA,4,
"he has food allergies, so it's a little disheartening!",p3l7Q7-UpwqpxTdD86dMWA,PwVQL6xSAltdopMpD9Y9AQ,4,
i was a little put off that they charged me $0.20 for the gluten free soy sauce.,S-oLPRdhlyL5HAknBKTUcQ,6kd2WplvtQgtcOHeqrWNBA,2,
"i'm allergic to seafood, and i died!",S-oLPRdhlyL5HAknBKTUcQ,-qhKNMXkUvPgl5SzoyQGrg,0,
"i highly recommend eating here unless you're allergic, because you'll die, too.",S-oLPRdhlyL5HAknBKTUcQ,-qhKNMXkUvPgl5SzoyQGrg,2,
and they also have gluten free soy sauce upon request (for a small fee).,S-oLPRdhlyL5HAknBKTUcQ,9bMpp5z1fZuz2GXhocVK1w,4,
they don't have many gluten-free options (tamari) but the overall experience was very enjoyable!,S-oLPRdhlyL5HAknBKTUcQ,MjxreVS6tWvNfMraO9P7ZA,1,
one is gluten free for an extra 2 bucks.,iNbAht5CVY4KH_cympbHMA,pYSIuZutWmqzzFuIL1ORbA,14,
"my favorite thing on the menu is the street corn, i ask to leave off the cheese (as i have a dairy allergy) and i love how accommodating the staff is to certain diet needs!",oFHvr1cAktvU-bQgrl4aPw,ifeoXUQLv_9Gg45pbcTS7w,4,
the entire menus is vegetarian and i would say a majority of it is vegan and gluten free as well.,oFHvr1cAktvU-bQgrl4aPw,5ky0ud8_6WMs0GD0YCI8RQ,2,
my daughter and i had a gluten-free vegan organic lunch it was beautiful.,oFHvr1cAktvU-bQgrl4aPw,Sj6F3G3iYhuFVOKX_OjTRQ,1,
great service and i was especially impressed with their knowledge of which items were gluten free and which ones weren't!,wL5yGvlL1zXZ4EPJ8d0hIA,fTJeAmP49Bivu1NUDbwlmw,0,
i am celiac so this is crucial to maintaining my health.,wL5yGvlL1zXZ4EPJ8d0hIA,fTJeAmP49Bivu1NUDbwlmw,1,
"i am gluten free but can do the papa k with ham, egg and buckwheat.",uKKNw68mZZaa1jcyszEbyA,GKbAExJQXf8Qyl7ZSktIgw,2,
gluten free chickpea crepe with any sweet or savory filling will bring me back!,uKKNw68mZZaa1jcyszEbyA,mKVQyDCRRk6vIVXppi2Veg,0,
it's been a long time since i've been to a demetries - at least 7 years and well before my gluten free life.,68RJDN4urvs3i5-4EGeZBg,op_6QGlyipJcxK4y7_E4VA,0,
i didn't have the option of ordering any sort of crepe or waffle (sadness) but ice cream sans gluteny-things is always good too.,68RJDN4urvs3i5-4EGeZBg,op_6QGlyipJcxK4y7_E4VA,4,
"when i told him i needed gluten free and he confirmed that it was serious, he told me that they take gfree very seriously and make every effort to double wash items that are used for both gluten and non-gluten items (like ice cream scoops) and to keep cross-contamination from occurring as best they can (with the usual disclaimer).",68RJDN4urvs3i5-4EGeZBg,op_6QGlyipJcxK4y7_E4VA,12,
he was so earnest in ensuring my stomach safety that i couldn't help but lose my usual feeling of potential gluten-poisoning anxiety whenever i go out.,68RJDN4urvs3i5-4EGeZBg,op_6QGlyipJcxK4y7_E4VA,13,
the website also had a very clear section on what items are gluten free and which aren't.,68RJDN4urvs3i5-4EGeZBg,op_6QGlyipJcxK4y7_E4VA,17,
"all of the toppings sauces and ice-creams are gfree - excluding any that overtly include gluten, like cookie dough, brownies, etc.",68RJDN4urvs3i5-4EGeZBg,op_6QGlyipJcxK4y7_E4VA,18,
my husband stays away from gluten so he got the lamb belly special.,cs1qJvnWUg_f8g020z_3PQ,ugmE61cwip-A7R4x0-RmOQ,10,
"both my friend and i ended up getting the baked rainbow trout (me due to a sodium issue, her due to allergies)  the portion was generous, but rather tasteless.",dyq9my28t5NW8N-6s8OgfA,Y6aLXbrnCMH35yZ3oPzXcQ,2,
we ordered a gluten friendly buffalo chicken flatbread which was really good so the redeemed them.,1qwkbN3wu3AGDxMTXVz2gA,WsREgQWxxQiC70LwA0K7EA,17,
one of our children has a life threating nut allergy.,1qwkbN3wu3AGDxMTXVz2gA,mIV3-pUVwxIPIyOkNSYfFA,2,
"i can't have gluten, and they have an awesome selection of gf jerky (ingredients are clearly labeled and the staff is knowledgeable as well).",5e0XIxlGRu4WfQzozclRaA,3UrujQQNB-qeF7C9ESwYAA,2,
i have celiac disease and they made sure i could eat.,BQqwIYQuo2W94smjrBjy5g,lN1vk03L2BoYvUE3zlG6xg,5,
"the white sauce is gluten-free, and there are plenty of vegan/vegetarian options.",zswdqM8Av3KxVv9o7_6ORA,Al57jKaiq6DHpJ3qxH4qzg,0,
the bread was gluten free.,mlCDsdVFuZvRGrJTfQ6amw,SPdM3da2amD8CAGaKJuFCA,3,
"i specifically love that they have vegan and gluten free options, since i am lactose intolerant, and i can eat anything on the menu with the options they offer.",mlCDsdVFuZvRGrJTfQ6amw,UKveQTooBvO79E7nCfZyyg,4,
i loved that i was immediately greeted and taken care of and that they asked if we needed a gluten free or vegetarian menu.,mlCDsdVFuZvRGrJTfQ6amw,6PuqJ2nXRkHo5NRnyc6Jig,18,
"i eat a low carb gluten free diet, so was super stoked to learn that they had gluten free options.",8rtd2ZoeNMHjCQQnWuZ-bQ,keh5fssDhjwmIzCeDGUXmA,2,
i tried the gluten free pancakes: but it was a little bland.,8rtd2ZoeNMHjCQQnWuZ-bQ,keh5fssDhjwmIzCeDGUXmA,3,
"so in short, while i do like the fact that they don't over-salt everything like many restaurants, their breakfast and lunch foods (gluten free and otherwise) that i tried were a little boring to the taste buds, not great for low carb folks, but good if you want a mimosa or a coffee with a friend.",8rtd2ZoeNMHjCQQnWuZ-bQ,keh5fssDhjwmIzCeDGUXmA,5,
"their breakfast menu is impressive, comprised of gluten-free pancakes, smoked salmon and eggs, mimosas, eggs benedict, stuffed french toast among regular favorites such as omelets, grits, eggs, and bacon.",8rtd2ZoeNMHjCQQnWuZ-bQ,MXx8m2PgBlETPrvqZ9Tvug,2,
i dig their french toast and hash browns (but they're more like home fries) and love the fact they offer gluten-free now.,8rtd2ZoeNMHjCQQnWuZ-bQ,6pEluOoGwSFIMY82BOtkEQ,3,
"after posting my allergic reaction story, nekter portrayed excellent customer service in trying to review the situation and make attempts to fix the problem for future consumers  i appreciate thorough customer service and admire the overall company",wH4Q0y8C-lkq21yf4WWedw,mS1aBw-xFEMBHFEZUTILOw,0,
the best part is they have both vegan and gluten free options.,7eQoxWr9RzyCB9IFvqHUPA,5_Mo9p6IJr9PKKeoId4IYg,1,
"everything from our server, angelica to the owner, patricia, as well as, the food (i had the 10"" gluten free, homemade italian sausage pizza) was perfect!",7eQoxWr9RzyCB9IFvqHUPA,dIIy2f2p2KIjN-YI0GATVA,0,
love the vegan and gluten free menu!,7eQoxWr9RzyCB9IFvqHUPA,hhMs--INQEv-DMDnInuZBw,0,
"ps this place is very accommodating, they have vegan and gluten free menus... awesome!",7eQoxWr9RzyCB9IFvqHUPA,gJfnXcUHWwHFecq1HVycnw,15,
"at last, a restaurant that serves delicious pasta that, upon request, can be made as a gluten-free option!",7eQoxWr9RzyCB9IFvqHUPA,l2L8DksiPe4KzMk_HtYIPg,0,
"my order, penne al greco (i chose the gluten-free option with brown rice penne), had feta, spinach, calamata olives, sun dried tomatoes, and zucchini; it can only be described as heavenly.",7eQoxWr9RzyCB9IFvqHUPA,l2L8DksiPe4KzMk_HtYIPg,4,
we also love that they offer gluten free.,7eQoxWr9RzyCB9IFvqHUPA,YrvC3duJ5WOlgrWDu-UHgQ,1,
gluten free pizza!,7eQoxWr9RzyCB9IFvqHUPA,7hGpUHFCfDUauyrXDpMxmA,0,
"i ordered carryout and the girl who took my order told me the gluten free crust is only for 10"" pizzas and thin crust.",7eQoxWr9RzyCB9IFvqHUPA,7hGpUHFCfDUauyrXDpMxmA,2,
"the crust was crunchy, slightly dry (but that's the gluten free life).",7eQoxWr9RzyCB9IFvqHUPA,7hGpUHFCfDUauyrXDpMxmA,6,
4th gluten free pizza - do not order this option.,7eQoxWr9RzyCB9IFvqHUPA,5cxEBM3z_ZlGPfRtuhVVrw,0,
but if a restaurant charges these higher price for gluten & soy options (of which i'll pay) - you'd better do them at a c level not d-.,7eQoxWr9RzyCB9IFvqHUPA,5cxEBM3z_ZlGPfRtuhVVrw,4,
order a gluten free veggie pizza to go.,7eQoxWr9RzyCB9IFvqHUPA,T6N6pS03W2RWeFNk0D1X3Q,0,
"a bonus for the gluten impaired, brown rice pasta available as a substitute on most pasta dishes, at no discernible loss of taste or texture.",7eQoxWr9RzyCB9IFvqHUPA,fdb9E4UtM9Iu364d31OJrg,6,
